Title,Carousell URL,Source Cost
"[SG Stock] 2026 Digital Timer Kitchen | Timer Loud Alarm Magnetic Back Countdown | Stopwatch Large | Display Portable Study | Timer for Cooking | Baking | Gym | Classroom | Productivity Desk Timer","https://www.carousell.sg/p/digital-timer-kitchen-timer-loud-alarm-magnetic-back-countdown-stopwatch-large-display-portable-study-timer-for-cooking-baking-gym-classroom-productivity-desk-timer-1430385056/?t-id=52299420_1775407624936","$5.79"
"[SG Stock] 2026 Desk Organizer Multifunctional Stationery | Holder Pen | Pencil Tray | Storage Box | Office Desktop Organizer | Minimalist Makeup Organizer | Home Study Desk Accessories","https://www.carousell.sg/p/desk-organizer-multifunctional-stationery-holder-pen-pencil-tray-storage-box-office-desktop-organizer-minimalist-makeup-organizer-home-study-desk-accessories-1430385899/?t-id=52299420_1775407624936","$9.40"
"[SG Stock] 2026 Electric Cleaning Gadget | Cordless | Portable Handheld | Scrubber Brush Multi-Purpose Kitchen | Bathroom | Floor | Window | Cleaner | Home Tool Easy Use Household Cleaning Device","https://www.carousell.sg/p/electric-cleaning-gadget-cordless-portable-handheld-scrubber-brush-multi-purpose-kitchen-bathroom-floor-window-cleaner-home-tool-easy-use-household-cleaning-device-1430386897/?t-id=52299420_1775407624936","$3.73"
"[SG Stock] 2026 Oil Spray Bottle Refillable Cooking Mist Spray | Dispenser Olive | Oil | Vinegar |  Spray Kitchen | Tool Non-Stick | Healthy Cooking BBQ | Baking | Portable Transparent Bottle","https://www.carousell.sg/p/oil-spray-bottle-refillable-cooking-mist-spray-dispenser-olive-oil-vinegar-spray-kitchen-tool-non-stick-healthy-cooking-bbq-baking-portable-transparent-bottle-1430387758/?t-id=52299420_1775407624936","$4.99"
"[SG Stock] 2026 Closet Organizer Storage Rack Space-Saving Hanging Wardrobe Shelf Multi-Purpose Clothes Organizer Shoe Rack Accessories Storage Box Home Bedroom Closet Solution","https://www.carousell.sg/p/closet-organizer-storage-rack-space-saving-hanging-wardrobe-shelf-multi-purpose-clothes-organizer-shoe-rack-accessories-storage-box-home-bedroom-closet-solution-1430389074/?t-id=52299420_1775407624936","$8.35"
"[SG Stock] 2026 Pen Holder Desk Organizer Multifunctional Stationery Holder Pencil Cup Desktop Office Supplies Desk Accessory Storage Box Minimalist Home Study Workstation Organizer","https://www.carousell.sg/p/pen-holder-desk-organizer-multifunctional-stationery-pencil-cup-desktop-office-supplies-storage-box-multi-compartment-minimalist-workstation-accessory-for-home-study-workspace-1430389761/?t-id=52299420_1775407624936","$11.32"
"[SG Stock] 2026 Minimalist | Desk Setup Organizer | Workspace | Accessories | Multifunctional Desktop | Stationery | Holder | Pen | Pencil | Cup | Modern Office | Study | Home Workstation Organization Essentials","https://www.carousell.sg/p/minimalist-desk-setup-organizer-workspace-accessories-multifunctional-desktop-stationery-holder-pen-pencil-cup-modern-office-study-home-workstation-organization-essentials-1430390229/?t-id=52299420_1775407624936","$8.99"
"[SG Stock] 2026 Mop Attachments Replacement | Microfiber Mop | Head Cleaning Tool | Floor | Home Use | Multipurpose Spin Mop Accessories | Wet Dry | Household Cleaning Pads Easy Install Durable","https://www.carousell.sg/p/mop-attachments-replacement-microfiber-mop-head-cleaning-tool-floor-home-use-multipurpose-spin-mop-accessories-wet-dry-household-cleaning-pads-easy-install-durable-1430391514/?t-id=52299420_1775407624936","$13.90"
"[SG Stock] 2026 Slicer | Vegetable | Fruit | Mandoline | Cutter | Kitchen Tool | Adjustable Multifunctional | Stainless | Steel | Food Prep | Chopper | Shredder Grater | Home Cooking Accessories Easy Use Safe","https://www.carousell.sg/p/slicer-vegetable-fruit-mandoline-cutter-kitchen-tool-adjustable-multifunctional-stainless-steel-food-prep-chopper-shredder-grater-home-cooking-accessories-easy-use-safe-1430392005/?t-id=52299420_1775407624936","$9.00"
"[SG Stock] 2026 Foot Roller | Massager for Pain | Relief | Reflexology | Massage Tool | Plantar Fasciitis | Muscle Relaxation | Home | Office Portable | Wooden | Roller Foot Therapy Massage Accessories","https://www.carousell.sg/p/foot-roller-massager-for-pain-relief-reflexology-massage-tool-plantar-fasciitis-muscle-relaxation-home-office-portable-wooden-roller-foot-therapy-massage-accessories-1430392369/?t-id=52299420_1775407624936","$4.59"
"[SG Stock] 2026 Fast Charging | USB Charger | Portable Power | Adapter | Cable | Wall | Socket | Universal Phone | Tablet | Electronics Quick Charge | Travel Compact | Home | Office Device Accessory","https://www.carousell.sg/p/fast-charging-usb-charger-portable-power-adapter-cable-wall-socket-universal-phone-tablet-electronics-quick-charge-travel-compact-home-office-device-accessory-1430393439/?t-id=52299420_1775407624936","$10.90"
"[SG Stock] 2026","https://www.carousell.sg/p/xxl-desk-mat-extended-mouse-pad-gaming-mousepad-large-deskmat-waterproof-non-slip-keyboard-pad-aesthetic-desk-setup-minimalist-office-table-protector-pc-laptop-accessories-smooth-surface-durable-1430475711/?t-id=52299420_1775456309778","$9.99"
"[SG Stock] 2026 Gaming Keyboard RGB Backlit LED Mechanical Feel Keyboard Wired USB Ergonomic Silent Keyboard for PC Laptop Gamer Setup Colorful Lights Anti Ghosting Waterproof Durable Typing Keyboard Computer Accessories","https://www.carousell.sg/p/gaming-keyboard-rgb-backlit-led-mechanical-feel-keyboard-wired-usb-ergonomic-silent-keyboard-for-pc-laptop-gamer-setup-colorful-lights-anti-ghosting-waterproof-durable-typing-keyboard-computer-accessories-1430478356/?t-id=52299420_1775456309778","$7.50"
"One Shoulder Top | Korean Style Slim Fit Crop Blouse | Casual Streetwear Summer Outfit | Off Shoulder Y2K Fashion Trendy Women Top Ribbed Stretch Chic","https://www.carousell.sg/p/one-shoulder-top-korean-style-slim-fit-crop-blouse-casual-streetwear-summer-outfit-off-shoulder-y2k-fashion-trendy-women-top-ribbed-stretch-chic-1430482052/?t-id=52299420_1775456309778","$9.55"
"[SG Stock] 2026 20 Pieces Makeup Brush Set Eyeshadow Makeup | Soft Synthetic Bristles | Home Travel Cosmetic Tools | Foundation Blending Contour Brushes","https://www.carousell.sg/p/20-pieces-makeup-brush-set-eyeshadow-makeup-soft-synthetic-bristles-home-travel-cosmetic-tools-foundation-blending-contour-brushes-1430490169/?t-id=52299420_1775456309778","$12.25"
"[SG Stock] 2026 Tone Filter Highlight | Adjustable Intensity | Home Travel Makeup | Contour Bronzer Highlighter | Face Glow Cosmetic Tool","https://www.carousell.sg/p/tone-filter-highlight-adjustable-intensity-home-travel-makeup-contour-bronzer-highlighter-face-glow-cosmetic-tool-1430491443/?t-id=52299420_1775456309778","$10.40"
"[SG Stock] 2026 Light Lip Glaze Matte Velvet Matte | Long-Lasting Smooth Finish | Home Travel Makeup | Hydrating Soft Lip Color | Korean Style Cosmetic Lipstick","https://www.carousell.sg/p/light-lip-glaze-matte-velvet-matte-long-lasting-smooth-finish-home-travel-makeup-hydrating-soft-lip-color-korean-style-cosmetic-lipstick-1430497878/?t-id=52299420_1775456309778","$5.66"
"[SG Stock] 2026 Lip Gloss Lipstick Lip Moisturizing Colored Lip Balm | Hydrating Long-Lasting Shine | Home Travel Makeup | Soft Smooth Lip Color | Korean Style Cosmetic Lip Care","https://www.carousell.sg/p/lip-gloss-lipstick-lip-moisturizing-colored-lip-balm-hydrating-long-lasting-shine-home-travel-makeup-soft-smooth-lip-color-korean-style-cosmetic-lip-care-1430499227/?t-id=52299420_1775456309778","$10.00"
"[SG Stock] 2026 Bow Lace Choker Necklace | Adjustable Collarbone Jewelry | Korean Minimalist Fashion Accessory | Party, Date, Casual Outfit Necklace","https://www.carousell.sg/p/bow-lace-choker-necklace-adjustable-collarbone-jewelry-korean-minimalist-fashion-accessory-party-date-casual-outfit-necklace-1430509304/?t-id=52299420_1775456309778","$9.90"
"[SG Stock] 2026 Men Casual Long Sleeve Shirt | Slim Fit Cotton Dress Shirt | Office, Work, Daily Wear | Korean Minimalist Fashion, Button-Up Shirt","https://www.carousell.sg/p/men-casual-long-sleeve-shirt-slim-fit-cotton-dress-shirt-office-work-daily-wear-korean-minimalist-fashion-button-up-shirt-1430511106/?t-id=52299420_1775456309778","$12.50"
"[SG Stock] 2026 Men Classic Plain Long Sleeve Shirt | Slim Fit Cotton Casual Shirt | Office, Work, Daily Wear | Korean Minimalist Button-Up Shirt","https://www.carousell.sg/p/men-classic-plain-long-sleeve-shirt-slim-fit-cotton-casual-shirt-office-work-daily-wear-korean-minimalist-button-up-shirt-1430512563/?t-id=52299420_1775456309778","$9.90"
"[SG Stock] 2026 Creat 3D Look Eyeshadow Palette | Three Color Gradient Blendable Pigment | Everyday Makeup Cosmetic | Korean Style Eye Shadow Kit Shimmer Matte Long Lasting","https://www.carousell.sg/p/creat-3d-look-eyeshadow-palette-three-color-gradient-blendable-pigment-everyday-makeup-cosmetic-korean-style-eye-shadow-kit-shimmer-matte-long-lasting-1430528260/?t-id=52299420_1775474988390","$8.99"
"[SG Stock] 2026 2 In 1 Eyeshadow Makeup Stick | Double Color Gradient Shimmer Blendable | Travel Makeup Cosmetic | Korean Style Eye Shadow Pen Long Lasting Waterproof Portable","https://www.carousell.sg/p/2-in-1-eyeshadow-makeup-stick-double-color-gradient-shimmer-blendable-travel-makeup-cosmetic-korean-style-eye-shadow-pen-long-lasting-waterproof-portable-1430533427/?t-id=52299420_1775474988390","$8.99"
"[SG Stock] 2026 4 Color Eyeshadow Palette Matte Glitter | Blendable Pigmented Shades Compact | Everyday Makeup Travel Cosmetic | Korean Style Eye Shadow Kit Long Lasting Portable","https://www.carousell.sg/p/4-color-eyeshadow-palette-matte-glitter-blendable-pigmented-shades-compact-everyday-makeup-travel-cosmetic-korean-style-eye-shadow-kit-long-lasting-portable-1430534785/?t-id=52299420_1775474988390","$8.59"
"[SG Stock] 2026 Liquid Glitter Eyeshadow Shiny Metallic | Sparkly Pink Silver Waterproof Long Lasting | Party Makeup Cosmetic | Korean Style Eye Shadow Liquid Shimmer Quick Dry Portable","https://www.carousell.sg/p/liquid-glitter-eyeshadow-shiny-metallic-sparkly-pink-silver-waterproof-long-lasting-party-makeup-cosmetic-korean-style-eye-shadow-liquid-shimmer-quick-dry-portable-1430536169/?t-id=52299420_1775474988390","$6.99"
"[SG Stock] 2026 Eyeshadow Palette 03 Pink Lavender | Soft Matte Shimmer Blendable Shades | Everyday Makeup Travel Cosmetic | Korean Style Eye Shadow Kit Pastel Purple Pink Long Lasting Portable","https://www.carousell.sg/p/eyeshadow-palette-03-pink-lavender-soft-matte-shimmer-blendable-shades-everyday-makeup-travel-cosmetic-korean-style-eye-shadow-kit-pastel-purple-pink-long-lasting-portable-1430538382/?t-id=52299420_1775474988390","$12.18"
"[SG Stock] 2026 Black Liquid Eyeliner Pen Waterproof Sweatproof | Long-Lasting Precision Tip | Eye Makeup Cosmetic Tool | Smudge-Proof Korean Style Makeup","https://www.carousell.sg/p/black-liquid-eyeliner-pen-waterproof-sweatproof-long-lasting-precision-tip-eye-makeup-cosmetic-tool-smudge-proof-korean-style-makeup-1430543181/?t-id=52299420_1775474988390","$1.99"
"[SG Stock] 2026 White Maniac Eyeliner Pencil | Waterproof Long-Lasting Smooth Glide | Eye Makeup Cosmetic Tool | Smudge-Proof Korean Style Makeup","https://www.carousell.sg/p/white-maniac-eyeliner-pencil-waterproof-long-lasting-smooth-glide-eye-makeup-cosmetic-tool-smudge-proof-korean-style-makeup-1430544357/?t-id=52299420_1775474988390","$4.20"
"[SG Stock] 2026 Color Eyeliner Pen Waterproof | Long-Lasting Smooth Glide | Eye Makeup Cosmetic Tool | Smudge-Proof Korean Style Makeup","https://www.carousell.sg/p/color-eyeliner-pen-waterproof-long-lasting-smooth-glide-eye-makeup-cosmetic-tool-smudge-proof-korean-style-makeup-1430546857/?t-id=52299420_1775474988390","$5.28"
"[SG Stock] 2026 Liquid Eyeliner 0.14mm | Long Lasting Waterproof Precision Pen | Korean Makeup | Smudge Proof Eye Liner | Travel Friendly | Daily Office Party Use","https://www.carousell.sg/p/liquid-eyeliner-0-14mm-long-lasting-waterproof-precision-pen-korean-makeup-smudge-proof-eye-liner-travel-friendly-daily-office-party-use-1430549912/?t-id=52299420_1775474988390","$5.28"
"[SG Stock] 2026 Kitchen Floor Mat | Waterproof Non Slip Anti Fatigue Rug | Kitchen Sink Home Use | Absorbent Easy Clean Floor Carpet Nordic Minimalist Style","https://www.carousell.sg/p/kitchen-floor-mat-waterproof-non-slip-anti-fatigue-rug-kitchen-sink-home-use-absorbent-easy-clean-floor-carpet-nordic-minimalist-style-1430823409/?t-id=52299420_1775456309778","$10.28"
"Diatomite Napa Skin Floor Mat | Super Absorbent Quick Dry Non Slip | Kitchen Bathroom Home Use | Water Absorbing Stone Rug Minimalist Nordic Style","https://www.carousell.sg/p/diatomite-napa-skin-floor-mat-super-absorbent-quick-dry-non-slip-kitchen-bathroom-home-use-water-absorbing-stone-rug-minimalist-nordic-style25-1430843368/?referrer_source=me_page","$6.90"
"[SG Stock] 2026","https://media.karousell.com/media/photos/products/2026/4/8/anti_slip_diatomite_bath_mat___1775626872_bbdb254f","$8.54"
"[SG Stock] 2026 Cashmere Floor Mat Anti Slip | Soft Plush Washable Rug 60 Designs | Living Room Bedroom Home Use | Nordic Minimalist Carpet Non Skid Decorative Floor Mat","https://media.karousell.com/media/photos/products/2026/4/8/cashmere_floor_mat_anti_slip___1775627343_37c9c4b1","$12.90"
"[SG Stock] 2026 Diatom Mud Bath Mat Non Slip | Super Absorbent Quick Dry Water Absorbing Rug | Bathroom Shower Home Use | Diatomite Stone Floor Mat Minimalist Nordic Style","https://www.carousell.sg/p/diatom-mud-bath-mat-non-slip-super-absorbent-quick-dry-water-absorbing-rug-bathroom-shower-home-use-diatomite-stone-floor-mat-minimalist-nordic-style-1430847269/?t-id=52299420_1775456309778","$6.33"
"[SG Stock] 2026 TPR Chenille Bathroom Mat | Non Slip Quick Dry Absorbent Rug | Shower Toilet Home Use | Soft Plush Solid Color Floor Mat Minimalist Nordic Style","https://media.karousell.com/media/photos/products/2026/4/8/tpr_chenille_bathroom_mat__non_1775628251_78246570","$9.50"
"[SG Stock] 2026 Silicone Bath Mat Non Slip | Anti Bacterial Quick Dry Rug | Bathroom Shower Home Use | Water Resistant Soft Floor Mat Minimalist Nordic Style","https://www.carousell.sg/p/silicone-bath-mat-non-slip-anti-bacterial-quick-dry-rug-bathroom-shower-home-use-water-resistant-soft-floor-mat-minimalist-nordic-style-1430850585/?t-id=52299420_1775456309778","$9.45"
"[SG Stock] 2026 Diatomite Bath Mat Super Absorbent | Quick Dry Non Slip Rug | Bathroom Shower Home Use | Water Absorbing Stone Floor Mat Minimalist Nordic Style","https://www.carousell.sg/p/diatomite-bath-mat-super-absorbent-quick-dry-non-slip-rug-bathroom-shower-home-use-water-absorbing-stone-floor-mat-minimalist-nordic-style-1430852795/?t-id=52299420_1775456309778","$8.90"
"[SG Stock] 2026 Kitchen Floor Mat Anti Slip | 50 Designs Durable Oil Water Resistant Rug | Kitchen Home Use | Non Skid Comfort Anti Fatigue Floor Mat Minimalist Nordic Style","https://www.carousell.sg/p/kitchen-floor-mat-anti-slip-50-designs-durable-oil-water-resistant-rug-kitchen-home-use-non-skid-comfort-anti-fatigue-floor-mat-minimalist-nordic-style-1430853950/?t-id=52299420_1775456309778","$12.90"
"[SG Stock] 2026 Freshly Cooked Dog Meal | High Protein Balanced Nutrition | Pet Food for Adult Dogs Puppies | Healthy Homemade Style Wet Dog Food Natural Ingredients","https://www.carousell.sg/p/freshly-cooked-dog-meal-high-protein-balanced-nutrition-pet-food-for-adult-dogs-puppies-healthy-homemade-style-wet-dog-food-natural-ingredients-1430861075/?t-id=52299420_1775456309778","$13.30"
"[SG Stock] 2026 SALMON Bowl Freshly Cooked Dog Meal | High Protein Natural Ingredients | Adult & Puppy Dogs | Grain-Free, Healthy Digestion, Pet Food","https://www.carousell.sg/p/salmon-bowl-freshly-cooked-dog-meal-high-protein-natural-ingredients-adult-puppy-dogs-grain-free-healthy-digestion-pet-food-1430870753/?t-id=52299420_1775456309778","$14.20"
"[SG Stock] 2026 Adjustable Stainless Steel Pot Rack | Expandable Kitchen Cookware Organizer | Space Saving Cabinet Shelf | Pots And Pans Holder Minimalist Home Storage","https://www.carousell.sg/p/adjustable-stainless-steel-pot-rack-expandable-kitchen-cookware-organizer-space-saving-cabinet-shelf-pots-and-pans-holder-minimalist-home-storage-1430998182/?t-id=52299420_1775700695566","$13.30"
"[SG Stock] 2026 304 Stainless Steel Dish Drying Rack | Rust Resistant Sink Drainer Organizer | Space Saving Kitchen Counter Storage | Plates Bowls Utensil Holder Minimalist Home Kitchen","https://www.carousell.sg/p/304-stainless-steel-dish-drying-rack-rust-resistant-sink-drainer-organizer-space-saving-kitchen-counter-storage-plates-bowls-utensil-holder-minimalist-home-kitchen-1431001229/?t-id=52299420_1775700695566","$14.14"
"[SG Stock] 2026 Kitchen Spice Rack Double Layer Shelf | Adjustable Countertop Storage Organizer | Seasoning Jar Holder | Multi Tier Kitchen Cabinet Rack Minimalist Home Kitchen","https://www.carousell.sg/p/kitchen-spice-rack-double-layer-shelf-adjustable-countertop-storage-organizer-seasoning-jar-holder-multi-tier-kitchen-cabinet-rack-minimalist-home-kitchen-1431002197/?t-id=52299420_1775700695566","$7.33"
"[SG Stock] 2026 Utility Knife Peeler And Scissors Set | Multi Purpose Kitchen Cutting Tools | Vegetable Fruit Prep Utensils | Stainless Steel Home Cooking Accessories","https://www.carousell.sg/p/utility-knife-peeler-and-scissors-set-multi-purpose-kitchen-cutting-tools-vegetable-fruit-prep-utensils-stainless-steel-home-cooking-accessories-1431014263/?t-id=52299420_1775700695566","$9.50"
